InvoiceNo,InvoiceDate,CustomerID,Total
570215,2011-10-09 11:53:00,16066,364.5899999999999
570216,2011-10-09 12:04:00,14595,141.75
570217,2011-10-09 12:19:00,17323,158.82
570218,2011-10-09 12:20:00,16873,1397.32
570219,2011-10-09 12:44:00,16809,149.67999999999998
570220,2011-10-09 12:49:00,15612,69.65
C570221,2011-10-09 12:56:00,13113,-577.16
570222,2011-10-09 12:59:00,13113,475.65999999999997
570223,2011-10-09 13:11:00,15787,492.04999999999995
570224,2011-10-09 13:15:00,16931,192.24999999999997
570225,2011-10-09 13:15:00,16595,360.15999999999997
570226,2011-10-09 13:19:00,16931,4.35
570227,2011-10-09 13:21:00,13260,557.62
570228,2011-10-09 13:28:00,15821,254.18
570229,2011-10-09 13:30:00,15756,168.12
570230,2011-10-09 13:41:00,18088,167.66999999999996
570231,2011-10-09 13:44:00,16685,241.73999999999998
570232,2011-10-09 13:58:00,14040,725.5600000000001
570233,2011-10-09 13:58:00,16685,82.5
570234,2011-10-09 14:22:00,17790,328.53
570235,2011-10-09 14:30:00,13193,117.88000000000001
570237,2011-10-09 14:48:00,13212,216.22
570238,2011-10-09 15:01:00,16332,129.93
570239,2011-10-09 15:04:00,16518,293.62000000000006
570240,2011-10-09 15:17:00,13212,75.25
570241,2011-10-09 15:24:00,14801,193.13999999999996
570242,2011-10-09 15:40:00,16380,1780.59
570243,2011-10-09 15:47:00,15606,480.78
570244,2011-10-09 16:05:00,14514,652.2400000000001
570245,2011-10-09 16:11:00,14415,281.11
570246,2011-10-09 16:22:00,16921,169.79000000000002
570247,2011-10-10 08:23:00,15193,499.31999999999994
570248,2011-10-10 08:30:00,17809,283.2
570249,2011-10-10 08:58:00,17509,898.14
570250,2011-10-10 09:01:00,14027,104.82000000000002
570251,2011-10-10 09:06:00,17025,196.8
570252,2011-10-10 09:14:00,14665,559.52
570253,2011-10-10 09:18:00,14156,1974.0
570254,2011-10-10 09:41:00,16179,215.83
570255,2011-10-10 09:41:00,17648,690.11
570256,2011-10-10 09:53:00,15152,306.09000000000003
570257,2011-10-10 09:56:00,13767,380.30999999999995
570265,2011-10-10 10:07:00,15125,82.80000000000001
570266,2011-10-10 10:10:00,15125,292.2
570267,2011-10-10 10:13:00,12682,113.4
570268,2011-10-10 10:16:00,13098,1978.2200000000003
570269,2011-10-10 10:16:00,17227,107.11
570270,2011-10-10 10:23:00,15304,111.9
570271,2011-10-10 10:29:00,13756,292.99
570272,2011-10-10 10:45:00,14297,477.5
570273,2011-10-10 10:51:00,13373,1256.6700000000003
C570274,2011-10-10 10:52:00,13113,-113.54999999999998
570275,2011-10-10 10:57:00,13098,2482.4400000000005
C570276,2011-10-10 11:03:00,17419,-14.850000000000001
C570278,2011-10-10 11:05:00,14534,-169.92000000000002
C570279,2011-10-10 11:06:00,13694,-24.0
570280,2011-10-10 11:12:00,15473,547.2
570281,2011-10-10 11:14:00,17949,676.3199999999999
570282,2011-10-10 11:20:00,13473,181.38000000000002
C570283,2011-10-10 11:20:00,12708,-9.600000000000001
570284,2011-10-10 11:30:00,14419,126.38999999999999
570285,2011-10-10 11:32:00,16637,332.38000000000005
570287,2011-10-10 11:37:00,17425,688.97
570288,2011-10-10 11:47:00,16960,156.56
570289,2011-10-10 11:50:00,17377,168.29999999999998
C570290,2011-10-10 11:54:00,14665,-559.52
C570291,2011-10-10 11:56:00,12731,-16.5
570292,2011-10-10 11:59:00,13418,370.68
570293,2011-10-10 12:00:00,14128,331.96000000000004
C570301,2011-10-10 12:04:00,16900,-682.05
570332,2011-10-10 12:18:00,18169,202.65
C570331,2011-10-10 12:18:00,14606,-0.39
570333,2011-10-10 12:19:00,18126,206.83
570337,2011-10-10 12:23:00,16688,183.75
570338,2011-10-10 12:25:00,16029,358.0
570342,2011-10-10 12:26:00,17706,1322.82
570348,2011-10-10 12:28:00,16982,384.06
570353,2011-10-10 12:29:00,17706,113.91
570356,2011-10-10 12:30:00,15330,320.4
570374,2011-10-10 12:34:00,14719,317.22
570380,2011-10-10 12:35:00,14606,111.55000000000001
570388,2011-10-10 12:37:00,14911,1209.88
570404,2011-10-10 12:50:00,16395,214.69
570405,2011-10-10 12:51:00,13429,165.72
570407,2011-10-10 12:52:00,17186,72.0
C570406,2011-10-10 12:52:00,17841,-11.6
570408,2011-10-10 12:59:00,13685,1334.1599999999999
570409,2011-10-10 13:03:00,12682,313.17999999999995
570410,2011-10-10 13:04:00,16776,388.2800000000001
570411,2011-10-10 13:11:00,16954,225.18
570412,2011-10-10 13:12:00,16385,281.03999999999996
570413,2011-10-10 13:13:00,17652,421.05
570414,2011-10-10 13:17:00,17214,205.0
570415,2011-10-10 13:27:00,14201,120.3
570416,2011-10-10 13:30:00,15608,660.64
570418,2011-10-10 13:31:00,15211,511.34000000000003
570419,2011-10-10 13:33:00,15608,24.96
570420,2011-10-10 13:33:00,17841,285.65
570421,2011-10-10 13:34:00,13980,200.14000000000001
570422,2011-10-10 13:37:00,14132,419.53999999999996
570423,2011-10-10 13:38:00,14451,302.59
570424,2011-10-10 13:41:00,17372,156.61
570425,2011-10-10 13:54:00,15128,300.75999999999993
570426,2011-10-10 13:55:00,13352,397.97999999999996
570427,2011-10-10 13:56:00,17462,212.28000000000003
570428,2011-10-10 14:02:00,15553,437.23
570429,2011-10-10 14:06:00,13225,801.0799999999999
570430,2011-10-10 14:25:00,15886,181.09000000000003
570441,2011-10-10 14:37:00,15473,102.0
570442,2011-10-10 14:37:00,16549,318.04
570443,2011-10-10 14:37:00,17203,1263.9699999999998
570444,2011-10-10 14:38:00,17284,158.43999999999997
570445,2011-10-10 14:42:00,12748,12.120000000000001
570446,2011-10-10 14:49:00,12431,332.68
C570447,2011-10-10 14:50:00,16791,-15.5
570448,2011-10-10 14:55:00,13224,943.69
570449,2011-10-10 14:57:00,16133,291.4
C570450,2011-10-10 15:00:00,13224,-5.1
570452,2011-10-10 15:15:00,12427,282.58000000000004
570455,2011-10-10 15:27:00,14529,261.62
570457,2011-10-10 15:39:00,13666,20.599999999999998
570458,2011-10-10 15:39:00,14535,1210.28
570459,2011-10-10 15:42:00,15801,869.98
C570460,2011-10-10 15:42:00,17527,-9.95
570461,2011-10-10 15:45:00,14434,141.6
570466,2011-10-10 16:03:00,16791,434.55
570467,2011-10-10 16:06:00,12607,1579.51
C570471,2011-10-10 16:37:00,13408,-11.25
C570476,2011-10-10 16:54:00,17509,-1.25
C570477,2011-10-10 16:55:00,14719,-9.95
C570478,2011-10-10 16:55:00,14644,-39.349999999999994
570479,2011-10-10 16:58:00,17589,561.1
570481,2011-10-10 17:00:00,17552,16.5
570482,2011-10-10 17:00:00,17459,300.38999999999993
C570480,2011-10-10 17:00:00,17552,-16.5
C570483,2011-10-10 17:01:00,13078,-7.5
C570484,2011-10-10 17:08:00,14911,-40.50000000000001
570485,2011-10-10 17:09:00,14911,17.4
C570486,2011-10-10 17:11:00,14533,-53.10000000000001
570488,2011-10-10 17:12:00,14096,3380.86
C570487,2011-10-10 17:12:00,14096,-411.92
570489,2011-10-10 17:13:00,14533,23.4
C570490,2011-10-10 17:16:00,14356,-15.299999999999999
570491,2011-10-10 17:26:00,14395,310.53999999999996
570492,2011-10-11 08:23:00,14194,530.35
570493,2011-10-11 08:24:00,14194,70.8
570494,2011-10-11 08:30:00,14051,757.8
570495,2011-10-11 09:05:00,16861,102.96
570496,2011-10-11 09:05:00,16422,459.06000000000006
570498,2011-10-11 09:10:00,16136,406.74
570499,2011-10-11 09:19:00,12772,892.4700000000001
570500,2011-10-11 09:19:00,15858,277.72
570501,2011-10-11 09:23:00,14857,650.5999999999999
570502,2011-10-11 09:24:00,14744,83.75
570503,2011-10-11 09:26:00,17965,48.459999999999994
570504,2011-10-11 09:29:00,18241,125.85
570505,2011-10-11 09:41:00,14841,379.79
570506,2011-10-11 09:50:00,13283,68.16
570507,2011-10-11 09:53:00,16561,264.96
C570508,2011-10-11 10:14:00,15706,-23.4
570509,2011-10-11 10:16:00,13109,416.69000000000005
570510,2011-10-11 10:22:00,15370,33.0
570511,2011-10-11 10:24:00,14397,186.8
570512,2011-10-11 10:31:00,14952,424.8
570513,2011-10-11 10:33:00,14952,950.44
570514,2011-10-11 10:36:00,13089,1018.5099999999999
570516,2011-10-11 10:39:00,14121,233.10000000000002
C570515,2011-10-11 10:39:00,12719,-36.85000000000001
570517,2011-10-11 10:41:00,13971,371.65999999999997
570521,2011-10-11 10:43:00,12371,1527.96
570522,2011-10-11 10:46:00,16029,2076.0
C570552,2011-10-11 11:01:00,16029,-2076.0
C570553,2011-10-11 11:01:00,14800,-4.15
570554,2011-10-11 11:02:00,14800,0.38
570555,2011-10-11 11:03:00,17119,547.25
C570556,2011-10-11 11:10:00,16029,-11816.64
570557,2011-10-11 11:15:00,16029,7810.5599999999995
C570573,2011-10-11 11:25:00,14997,-5.22
570590,2011-10-11 11:34:00,18075,300.02000000000004
570591,2011-10-11 11:35:00,17071,302.65
570593,2011-10-11 11:38:00,18180,326.65999999999997
570594,2011-10-11 11:43:00,13517,516.24
570597,2011-10-11 11:49:00,16837,737.7
570598,2011-10-11 11:55:00,14175,2016.3100000000002
570600,2011-10-11 12:05:00,16076,304.26
570601,2011-10-11 12:08:00,17620,81.44
570602,2011-10-11 12:17:00,14141,199.47
570632,2011-10-11 12:27:00,17412,160.40000000000003
570634,2011-10-11 12:27:00,15024,148.45
570637,2011-10-11 12:34:00,12530,440.62999999999994
570638,2011-10-11 12:36:00,17888,250.89999999999998
570640,2011-10-11 12:38:00,12474,522.36
570642,2011-10-11 12:41:00,15024,73.66
570646,2011-10-11 12:49:00,12824,397.11999999999995
570648,2011-10-11 13:09:00,16086,221.69
C570647,2011-10-11 13:09:00,15125,-179.0
570649,2011-10-11 13:12:00,17659,308.86
570650,2011-10-11 13:13:00,13263,277.75
570651,2011-10-11 13:34:00,14911,321.35
570652,2011-10-11 13:45:00,17863,1032.7
570653,2011-10-11 13:49:00,14710,172.91
C570655,2011-10-11 14:03:00,15208,-2.5
570656,2011-10-11 14:10:00,16120,996.8399999999999
570657,2011-10-11 14:10:00,14911,485.79999999999995
C570658,2011-10-11 14:14:00,16120,-15.0
570659,2011-10-11 14:17:00,16120,219.6
570660,2011-10-11 14:18:00,14866,3930.94
570661,2011-10-11 14:19:00,17554,210.14000000000001
570662,2011-10-11 14:19:00,16120,75.60000000000001
570663,2011-10-11 14:20:00,13627,304.29
570664,2011-10-11 14:21:00,16362,139.63
570665,2011-10-11 14:22:00,16120,17.1
570666,2011-10-11 14:24:00,13919,171.66
570667,2011-10-11 14:33:00,12362,355.8
570668,2011-10-11 14:34:00,17837,163.15
570669,2011-10-11 14:37:00,15955,454.33
570670,2011-10-11 14:39:00,14624,210.24999999999997
570671,2011-10-11 14:51:00,16171,73.2
570672,2011-10-11 14:52:00,12536,4279.71
570673,2011-10-11 14:54:00,15351,103.4
570674,2011-10-11 14:59:00,14911,768.64
570675,2011-10-11 15:03:00,13690,172.25
570676,2011-10-11 15:10:00,14640,306.07
570677,2011-10-11 15:10:00,12836,500.33
570678,2011-10-11 15:12:00,15199,300.95
570679,2011-10-11 15:26:00,17769,376.9
570680,2011-10-11 15:36:00,13969,899.0700000000002
570681,2011-10-11 15:45:00,12381,6.0
570682,2011-10-11 15:53:00,12948,303.37
C570683,2011-10-11 16:09:00,16161,-29.64
C570684,2011-10-11 16:24:00,14535,-23.1
570685,2011-10-11 16:25:00,13208,382.35
C570686,2011-10-11 16:27:00,13418,-1.7
C570687,2011-10-11 16:28:00,14959,-10.45
C570692,2011-10-11 16:48:00,13359,-8.3
570693,2011-10-11 16:50:00,16161,399.25
570694,2011-10-12 08:10:00,14911,214.3
570695,2011-10-12 08:56:00,17489,168.07999999999998
570696,2011-10-12 09:08:00,15840,113.82
570697,2011-10-12 09:10:00,15281,140.37
570698,2011-10-12 09:13:00,18171,237.0
570699,2011-10-12 09:20:00,15421,211.00000000000003
570700,2011-10-12 09:29:00,14156,419.84999999999997
570701,2011-10-12 09:35:00,16652,2159.3
570702,2011-10-12 09:38:00,16652,88.80000000000001
570703,2011-10-12 09:50:00,14911,803.24
570705,2011-10-12 09:54:00,13208,6.4799999999999995
C570704,2011-10-12 09:54:00,13208,-18.0
570706,2011-10-12 10:04:00,14911,25.5
570707,2011-10-12 10:08:00,14541,146.0
C570708,2011-10-12 10:11:00,12908,-114.0
570713,2011-10-12 10:18:00,17064,398.05
570714,2011-10-12 10:20:00,13520,676.37
570715,2011-10-12 10:23:00,18287,1001.3199999999999
570716,2011-10-12 10:26:00,17193,24.900000000000002
570717,2011-10-12 10:35:00,17173,357.0
570718,2011-10-12 10:36:00,12518,381.06
570719,2011-10-12 10:45:00,17913,193.54999999999998
570720,2011-10-12 10:50:00,17934,638.45
570721,2011-10-12 10:51:00,13842,581.69
570722,2011-10-12 11:08:00,14642,96.12
570723,2011-10-12 11:09:00,15267,120.0
570724,2011-10-12 11:22:00,12602,153.12
570725,2011-10-12 11:30:00,12381,4.5
570726,2011-10-12 11:32:00,16607,168.54999999999998
C570727,2011-10-12 11:32:00,12471,-1.45
570731,2011-10-12 11:33:00,15038,15.0
570733,2011-10-12 11:33:00,17190,249.74
570754,2011-10-12 11:40:00,12633,215.23
570769,2011-10-12 11:43:00,12664,334.8
570776,2011-10-12 11:45:00,13985,626.92
C570775,2011-10-12 11:45:00,12664,-18.0
570784,2011-10-12 11:49:00,12569,103.5
570790,2011-10-12 11:55:00,13575,147.41
570791,2011-10-12 11:58:00,17346,245.19
570792,2011-10-12 12:01:00,12709,533.12
570793,2011-10-12 12:08:00,12444,879.01
570794,2011-10-12 12:10:00,14761,158.39999999999998
570795,2011-10-12 12:16:00,17193,149.52
570796,2011-10-12 12:19:00,16241,110.02999999999999
570797,2011-10-12 12:24:00,15311,1229.42
570798,2011-10-12 12:30:00,12679,112.32000000000001
570799,2011-10-12 12:31:00,16203,214.6
570806,2011-10-12 12:42:00,13115,901.0699999999999
570807,2011-10-12 12:44:00,13704,397.28999999999996
570818,2011-10-12 12:47:00,17841,568.66
570821,2011-10-12 12:51:00,17173,324.96000000000004
570823,2011-10-12 12:54:00,12691,303.1
570824,2011-10-12 12:58:00,14299,307.05999999999995
570825,2011-10-12 12:59:00,18229,323.73999999999995
570826,2011-10-12 13:14:00,16753,223.92
570827,2011-10-12 13:14:00,15831,350.65000000000003
C570828,2011-10-12 13:15:00,14911,-593.0999999999999
570829,2011-10-12 13:17:00,16295,336.40000000000003
570830,2011-10-12 13:20:00,14852,648.2700000000001
C570831,2011-10-12 13:25:00,14911,-196.70000000000002
570832,2011-10-12 13:28:00,13058,90.15
570833,2011-10-12 13:30:00,14834,343.94
570834,2011-10-12 13:31:00,13865,118.22
C570835,2011-10-12 13:46:00,12457,-14.450000000000001
570836,2011-10-12 13:55:00,17410,449.15000000000003
570839,2011-10-12 14:08:00,14911,749.67
570840,2011-10-12 14:10:00,13468,100.57999999999998
570841,2011-10-12 14:18:00,12553,477.55
570842,2011-10-12 14:21:00,17676,309.24
570843,2011-10-12 14:22:00,17293,236.31
570844,2011-10-12 14:28:00,15473,102.0
C570845,2011-10-12 14:29:00,17017,-15.22
570846,2011-10-12 14:33:00,13983,12.969999999999999
570847,2011-10-12 14:42:00,17737,87.39000000000001
570848,2011-10-12 14:42:00,15473,102.0
570849,2011-10-12 14:43:00,15473,204.0
C570850,2011-10-12 14:44:00,15473,-102.0
570851,2011-10-12 14:46:00,12583,314.2
570852,2011-10-12 14:48:00,13078,333.59999999999997
C570853,2011-10-12 14:54:00,15473,-102.0
C570854,2011-10-12 14:55:00,15473,-102.0
570855,2011-10-12 14:56:00,17314,670.6300000000001
570856,2011-10-12 15:01:00,13464,674.6800000000001
570857,2011-10-12 15:06:00,15555,167.47
570859,2011-10-12 15:22:00,18277,110.38
570861,2011-10-12 15:27:00,14775,310.44
570862,2011-10-12 15:35:00,17528,467.35999999999996
570863,2011-10-12 15:39:00,15144,416.59999999999997
570864,2011-10-12 15:41:00,16945,294.22
570865,2011-10-12 15:42:00,16945,46.8
570866,2011-10-12 15:49:00,17096,263.61
C570867,2011-10-12 16:17:00,12607,-1579.5100000000002
570875,2011-10-12 17:00:00,12667,620.1300000000001
570876,2011-10-12 17:19:00,16085,120.33
570877,2011-10-13 08:27:00,16523,249.6
570878,2011-10-13 08:28:00,16523,82.5
570879,2011-10-13 08:42:00,12685,331.72
570880,2011-10-13 09:16:00,14291,359.6
570881,2011-10-13 09:30:00,12498,247.24999999999994
570882,2011-10-13 09:45:00,13930,127.34
570883,2011-10-13 09:55:00,13477,464.07000000000005
570884,2011-10-13 10:09:00,17315,273.78000000000003
570885,2011-10-13 10:20:00,14211,355.78
570886,2011-10-13 10:23:00,13777,3953.350000000001
570887,2011-10-13 10:25:00,17169,527.1
570888,2011-10-13 10:26:00,17509,898.14
C570889,2011-10-13 10:49:00,13954,-61.33
570896,2011-10-13 10:52:00,14217,102.95
C570902,2011-10-13 10:53:00,17724,-37.35
570906,2011-10-13 10:54:00,14537,355.56000000000006
570910,2011-10-13 10:55:00,15489,442.64000000000004
570919,2011-10-13 10:57:00,12584,318.06
C570958,2011-10-13 11:30:00,16873,-11.51
570961,2011-10-13 11:37:00,13784,300.48
C570962,2011-10-13 11:46:00,17509,-1.25
C570963,2011-10-13 11:49:00,13816,-7.96
570964,2011-10-13 11:50:00,12766,1319.01
570973,2011-10-13 11:53:00,14180,149.7
570983,2011-10-13 11:57:00,14963,314.15
570984,2011-10-13 11:58:00,17279,187.82999999999998
C570996,2011-10-13 12:02:00,14849,-19.56
C571003,2011-10-13 12:04:00,15801,-21.759999999999998
571006,2011-10-13 12:06:00,17063,387.69999999999993
571007,2011-10-13 12:07:00,13487,166.6
571008,2011-10-13 12:07:00,17063,35.400000000000006
C571009,2011-10-13 12:12:00,12612,-60.45
C571014,2011-10-13 12:16:00,17509,-11.9
571017,2011-10-13 12:17:00,15116,411.78
C571023,2011-10-13 12:18:00,15239,-16.25
571028,2011-10-13 12:21:00,16770,113.62
C571029,2011-10-13 12:23:00,13035,-35.25
571030,2011-10-13 12:26:00,12876,1491.59
571031,2011-10-13 12:30:00,15005,166.48000000000002
571032,2011-10-13 12:38:00,13827,111.28999999999999
571033,2011-10-13 12:46:00,14251,1259.46
571034,2011-10-13 12:47:00,12359,2876.8500000000004
571035,2011-10-13 12:50:00,12446,1002.3100000000001
571036,2011-10-13 12:52:00,17567,988.03
571038,2011-10-13 12:58:00,15511,192.35
571039,2011-10-13 12:59:00,16121,579.22
571040,2011-10-13 12:59:00,15272,422.97999999999996
571041,2011-10-13 13:00:00,14527,131.48000000000002
571043,2011-10-13 13:20:00,17892,10.2
571044,2011-10-13 13:24:00,14421,357.92999999999995
C571045,2011-10-13 13:32:00,15606,-19.799999999999997
571046,2011-10-13 13:35:00,18096,474.05
571047,2011-10-13 13:42:00,16042,388.72
571048,2011-10-13 13:43:00,16042,43.800000000000004
571049,2011-10-13 13:43:00,16670,341.78000000000003
571050,2011-10-13 13:44:00,14624,15.600000000000001
C571051,2011-10-13 13:49:00,14626,-12.75
571053,2011-10-13 13:53:00,12631,640.5
571054,2011-10-13 13:58:00,14234,369.78
571055,2011-10-13 14:08:00,14975,279.94
571056,2011-10-13 14:10:00,15367,434.40999999999997
571057,2011-10-13 14:13:00,15367,27.0
571058,2011-10-13 14:18:00,13853,1090.1399999999999
C571059,2011-10-13 14:27:00,17813,-48.330000000000005
571060,2011-10-13 14:28:00,17813,2.49
571062,2011-10-13 14:37:00,16773,171.59
571063,2011-10-13 14:47:00,16430,300.85
571064,2011-10-13 14:48:00,17181,84.39999999999999
571065,2011-10-13 14:59:00,12613,1881.86
C571066,2011-10-13 15:05:00,12709,-13.56
571067,2011-10-13 15:08:00,16793,243.84
571069,2011-10-13 15:15:00,13668,188.94
571080,2011-10-13 15:19:00,13719,250.49
571081,2011-10-13 15:23:00,16775,208.42999999999998
571090,2011-10-13 15:28:00,15271,79.5
571098,2011-10-13 15:38:00,17841,437.42999999999995
571099,2011-10-13 15:43:00,13911,143.28
571100,2011-10-13 15:47:00,16682,106.92
571101,2011-10-13 15:49:00,16570,709.63
571102,2011-10-13 15:50:00,16570,31.8
571103,2011-10-13 15:50:00,18160,319.51000000000005
571104,2011-10-13 15:58:00,18130,313.86
571105,2011-10-13 16:01:00,17614,390.07000000000005
571106,2011-10-13 16:14:00,14976,209.4
571107,2011-10-13 16:17:00,13858,216.17000000000002
571108,2011-10-13 16:24:00,14555,126.2
571109,2011-10-13 16:33:00,14976,6.5
571111,2011-10-13 16:37:00,14976,15.0
571117,2011-10-13 17:51:00,16224,429.42
571118,2011-10-14 08:29:00,16239,66.3
571120,2011-10-14 09:06:00,16950,400.15000000000003
571121,2011-10-14 09:21:00,18228,359.51
571122,2011-10-14 09:28:00,16566,38.400000000000006
571123,2011-10-14 09:35:00,14856,1003.27
571125,2011-10-14 09:48:00,16394,313.47999999999996
C571127,2011-10-14 10:01:00,12583,-60.839999999999996
571129,2011-10-14 10:03:00,14156,406.84000000000003
571142,2011-10-14 10:21:00,14567,729.6000000000001
571158,2011-10-14 10:25:00,14606,115.27000000000001
571169,2011-10-14 10:28:00,16168,119.90000000000002
571178,2011-10-14 10:38:00,14089,161.0
571179,2011-10-14 10:42:00,15482,40.0
571180,2011-10-14 10:47:00,15498,1135.89
571181,2011-10-14 10:48:00,15498,70.8
571182,2011-10-14 10:55:00,13115,15.6
571183,2011-10-14 11:08:00,14796,600.11
571184,2011-10-14 11:09:00,15478,826.83
571185,2011-10-14 11:15:00,13047,550.5799999999999
C571186,2011-10-14 11:28:00,14390,-8.5
571187,2011-10-14 11:39:00,12380,450.86
571188,2011-10-14 11:42:00,12783,642.01
571189,2011-10-14 11:42:00,13213,556.6999999999999
571190,2011-10-14 11:43:00,17771,130.01
571191,2011-10-14 11:44:00,17404,15.0
571192,2011-10-14 11:55:00,13050,308.59999999999997
571193,2011-10-14 11:56:00,15484,394.16
571197,2011-10-14 12:08:00,16413,262.2
571199,2011-10-14 12:19:00,17949,108.0
571200,2011-10-14 12:25:00,14060,294.78000000000003
571201,2011-10-14 12:28:00,14937,649.9200000000001
571202,2011-10-14 12:29:00,14937,212.4
571203,2011-10-14 12:33:00,17677,1157.08
571204,2011-10-14 12:34:00,17677,59.699999999999996
571205,2011-10-14 12:41:00,15620,678.17
571212,2011-10-14 12:53:00,12856,603.44
571213,2011-10-14 12:55:00,13995,306.03000000000003
571214,2011-10-14 12:56:00,14390,879.8
571215,2011-10-14 12:57:00,13810,653.5
571216,2011-10-14 13:06:00,16081,214.98
571217,2011-10-14 13:24:00,17451,470.55
571218,2011-10-14 13:24:00,17451,18.72
571219,2011-10-14 13:35:00,15601,781.1400000000001
571221,2011-10-14 13:35:00,16416,333.88999999999993
C571220,2011-10-14 13:35:00,13810,-599.5
571223,2011-10-14 13:36:00,13810,599.5
571224,2011-10-14 13:41:00,13136,459.53
571225,2011-10-14 13:41:00,14397,179.86
571226,2011-10-14 13:49:00,13006,81.57
571227,2011-10-14 13:54:00,12477,1288.78
571228,2011-10-14 14:00:00,15132,106.20000000000002
571229,2011-10-14 14:04:00,15453,189.85999999999999
571230,2011-10-14 14:16:00,13717,301.53999999999996
571231,2011-10-14 14:22:00,15856,992.0
571232,2011-10-14 14:22:00,17986,20.8
C571233,2011-10-14 14:22:00,15856,-122.39999999999999
571234,2011-10-14 14:28:00,15856,47.04
571235,2011-10-14 14:37:00,15078,423.42
571236,2011-10-14 14:38:00,15078,30.599999999999998
571237,2011-10-14 14:38:00,15078,25.200000000000003
571238,2011-10-14 14:44:00,14290,250.52
571239,2011-10-14 14:54:00,12744,999.26
571240,2011-10-14 14:55:00,12562,513.5999999999999
571241,2011-10-14 14:58:00,14592,145.20999999999998
571242,2011-10-14 15:04:00,17809,1835.6
571243,2011-10-14 15:26:00,14595,1091.2900000000002
571244,2011-10-14 15:46:00,17180,231.17
571245,2011-10-14 15:50:00,16839,350.21999999999997
571246,2011-10-14 15:59:00,17750,142.04
571247,2011-10-14 16:04:00,15826,878.4599999999999
571248,2011-10-14 16:05:00,15826,55.85000000000001
571250,2011-10-14 16:49:00,17892,91.8
C571251,2011-10-14 16:57:00,13814,-17.0
571255,2011-10-14 17:13:00,12454,3528.34
571258,2011-10-14 17:23:00,17837,130.25
571259,2011-10-16 10:19:00,12901,306.0
571260,2011-10-16 10:41:00,16206,127.2
571261,2011-10-16 10:50:00,12901,306.0
C571262,2011-10-16 10:52:00,12901,-306.0
571263,2011-10-16 11:06:00,14910,214.41
C571264,2011-10-16 11:07:00,17769,-24.9
571265,2011-10-16 11:31:00,16674,197.41
571266,2011-10-16 11:41:00,17769,437.86
571267,2011-10-16 11:58:00,17811,146.7
571268,2011-10-16 12:06:00,15351,269.96000000000004
571269,2011-10-16 12:09:00,16243,214.95
571270,2011-10-16 12:09:00,12940,552.27
571271,2011-10-16 12:16:00,15440,146.02
571272,2011-10-16 12:19:00,13878,1281.53
571273,2011-10-16 12:21:00,13034,476.9099999999999
571274,2011-10-16 12:25:00,16934,809.9799999999999
571275,2011-10-16 12:28:00,15994,427.07000000000005
571276,2011-10-16 12:30:00,14702,360.40999999999997
571277,2011-10-16 12:40:00,16934,140.95
571278,2011-10-16 12:46:00,14780,114.88000000000001
571279,2011-10-16 12:54:00,16466,359.41999999999996
571280,2011-10-16 13:08:00,18122,442.88
571281,2011-10-16 13:23:00,14088,8132.3099999999995
571282,2011-10-16 13:24:00,15545,157.39000000000001
571283,2011-10-16 13:51:00,16533,610.89
571284,2011-10-16 14:07:00,14562,405.02
C571285,2011-10-16 14:26:00,16533,-66.12
571286,2011-10-16 14:35:00,14547,490.2
C571287,2011-10-16 15:03:00,13610,-8.5
571288,2011-10-16 15:13:00,16052,362.05999999999995
571289,2011-10-16 15:27:00,15113,2242.69
571290,2011-10-16 15:32:00,17183,739.37
571291,2011-10-16 15:44:00,13610,237.42999999999998
571292,2011-10-16 15:45:00,15311,273.99
571293,2011-10-16 15:56:00,13956,189.64999999999998
571294,2011-10-16 16:09:00,16987,369.27
571295,2011-10-16 16:12:00,14741,303.43
571296,2011-10-16 16:13:00,13760,151.70000000000002
571297,2011-10-16 16:25:00,16987,12.75
571298,2011-10-17 08:14:00,15769,2327.0
571299,2011-10-17 08:30:00,13798,358.0
571300,2011-10-17 08:56:00,14262,214.45000000000002
571301,2011-10-17 08:59:00,15218,303.3
571302,2011-10-17 09:07:00,12989,482.4
571303,2011-10-17 09:36:00,13875,361.99
571304,2011-10-17 09:37:00,12526,519.28
571306,2011-10-17 09:57:00,16701,720.56
571307,2011-10-17 10:10:00,14443,428.67999999999995
571308,2011-10-17 10:10:00,12475,723.3799999999999
571309,2011-10-17 10:17:00,13685,5.929999999999999
571310,2011-10-17 10:17:00,13394,371.7300000000001
571311,2011-10-17 10:33:00,17402,151.5
571312,2011-10-17 10:42:00,12474,572.23
571313,2011-10-17 10:42:00,14156,728.24
571314,2011-10-17 10:43:00,14156,894.64
571315,2011-10-17 10:47:00,16542,119.62
C571316,2011-10-17 10:47:00,15091,-3.75
571317,2011-10-17 10:48:00,17377,358.67999999999995
571318,2011-10-17 10:50:00,17404,5296.96
C571319,2011-10-17 10:50:00,17164,-0.95
C571320,2011-10-17 10:57:00,13089,-11.8
C571321,2011-10-17 11:04:00,17096,-1.7
571322,2011-10-17 11:05:00,13534,451.6
571323,2011-10-17 11:07:00,13534,383.55
571324,2011-10-17 11:08:00,12783,283.02
C571325,2011-10-17 11:09:00,12783,-339.02
571326,2011-10-17 11:11:00,12783,339.02
C571327,2011-10-17 11:12:00,12783,-283.02
571328,2011-10-17 11:27:00,12473,1697.9799999999998
C571329,2011-10-17 11:32:00,17706,-50.800000000000004
